state,row,col,covered,n_actions_covered,pi_d_star_V,pi_d_star_action,best_config_action,argmax_disagree,rank_correlation,ppo_discounted_return,ppo_discounted_return_stderr,value_gap,is_disagreement,severity_raw,severity,statistically_significant,true_value_pi_beta,critic_pred_pi_beta,critic_abs_error,n_pi_d_star_action,n_best_config_action,pair_min_samples,pi_d_star_action_cross,pi_d_star_V_cross,argmax_disagree_cross,rank_correlation_cross,value_gap_cross,is_disagreement_cross,severity_raw_cross,statistically_significant_cross,is_disagreement_strict,references_agree_on_action,severity_raw_strict,severity_strict
93,3,3,True,2,-0.8731708821354508,3,3,0,0.9486832980505139,-2.598060975426111,2.037621039635e-16,1.72489009329066,0,0.0,0.0,0,-2.927972873689717,-2.8966381549835205,0.03133471870619653,1072,1072,1072,3,-1.037539592033716,0,0.9486832980505139,1.5605213833923948,0,0.0,0,0,1,0.0,0.0
94,3,4,True,4,-0.8489407771823863,0,0,0,0.19999999999999998,-2.598060975426111,2.037621039635e-16,1.7491201982437246,0,0.0,0.0,0,-2.9268956107609916,-2.810833692550659,0.1160619182103324,245,245,245,0,-1.0149552142548184,0,0.7999999999999999,1.5831057611712924,0,0.0,0,0,1,0.0,0.0
95,3,5,True,4,-0.7691102547472961,3,3,0,0.316227766016838,-2.598060975426111,2.037621039635e-16,1.8289507206788147,0,0.0,0.0,0,-2.9894917529801215,-2.719310760498047,0.2701809924820746,278,278,278,3,-0.9464478494480342,0,0.316227766016838,1.6516131259780766,0,0.0,0,0,1,0.0,0.0
96,3,6,True,3,-0.7436275706302399,1,1,0,1.0,-2.598060975426111,2.037621039635e-16,1.8544334047958708,0,0.0,0.0,0,-2.9890041468967006,-2.684727907180786,0.30427623971591444,335,335,335,1,-0.9233909612482629,0,1.0,1.6746700141778479,0,0.0,0,0,1,0.0,0.0
97,3,7,True,4,-0.7669540198931325,2,3,1,-0.316227766016838,-2.598060975426111,2.037621039635e-16,1.8311069555329782,1,1.8311069555329782,0.6051194415503713,1,-2.9907839140177392,-2.6285934448242188,0.3621904691935205,120,213,120,2,-0.9464010536556452,1,-0.316227766016838,1.6516599217704657,1,1.6516599217704657,1,1,1,1.6516599217704657,0.5496630636935276
98,3,8,True,3,-0.7894262648010982,2,1,1,0.39999999999999997,-2.598060975426111,2.037621039635e-16,1.8086347106250127,1,1.8086347106250127,0.5976931182282947,1,-2.9916143804541897,-2.6688790321350098,0.32273534831917994,34,5898,34,1,-0.9680375247108635,0,0.7999999999999999,1.6300234507152473,0,0.0,0,0,0,0.0,0.0
99,3,9,True,4,-0.8143015218582121,2,3,1,0.0,-2.598060975426111,2.037621039635e-16,1.7837594535678987,1,1.7837594535678987,0.5894726799773563,1,-2.9920433201411827,-2.5803112983703613,0.41173202177082135,1401,26,26,2,-0.991181007386509,1,-0.39999999999999997,1.6068799680396018,1,1.6068799680396018,1,1,1,1.6068799680396018,0.5347605488142074
100,3,10,True,3,-0.8374142648560193,2,3,1,0.39999999999999997,-2.598060975426111,2.037621039635e-16,1.7606467105700916,1,1.7606467105700916,0.5818346935160688,1,-2.9923658268538675,-2.472669839859009,0.5196959869948587,77,19,19,2,-1.0135572043717318,1,0.39999999999999997,1.584503771054379,1,1.584503771054379,1,1,1,1.584503771054379,0.5273138772406044
101,3,11,True,2,-0.8657461715136143,2,3,1,0.10540925533894598,-2.598060975426111,2.037621039635e-16,1.7323148039124965,1,1.7323148039124965,0.5724719484929572,1,-2.993064052165946,-2.438234567642212,0.5548294845237343,22,0,0,2,-1.0388733430761732,1,0.10540925533894598,1.5591876323499376,1,1.5591876323499376,1,1,1,1.5591876323499376,0.5188888097204958
102,3,12,True,2,-0.8870887091279259,2,1,1,0.7378647873726218,-2.598060975426111,2.037621039635e-16,1.7109722662981848,1,1.7109722662981848,0.5654189555460319,1,-2.9929862174441544,-2.4402003288269043,0.5527858886172501,3,8,3,2,-1.0946390673697604,1,0.7378647873726218,1.5034219080563505,1,1.5034219080563505,1,1,1,1.5034219080563505,0.5003302926430551
103,3,13,False,0,-50.0,0,1,1,,-2.598060975426111,2.037621039635e-16,-47.40193902457389,0,0.0,0.0,0,-2.9850821996558596,-1.8135137557983398,1.1715684438575198,0,0,0,0,-50.0,1,,-47.40193902457389,0,0.0,0,0,1,0.0,0.0
104,3,14,False,0,-50.0,0,2,1,,-2.598060975426111,2.037621039635e-16,-47.40193902457389,0,0.0,0.0,0,-2.976211789091364,-1.5107097625732422,1.4655020265181218,0,0,0,0,-50.0,1,,-47.40193902457389,0,0.0,0,0,1,0.0,0.0
105,3,15,False,0,-50.0,0,2,1,,-2.598060975426111,2.037621039635e-16,-47.40193902457389,0,0.0,0.0,0,-2.895652580616167,-1.3794071674346924,1.5162454131814744,0,0,0,0,-50.0,1,,-47.40193902457389,0,0.0,0,0,1,0.0,0.0
106,3,16,False,0,-50.0,0,2,1,,-2.598060975426111,2.037621039635e-16,-47.40193902457389,0,0.0,0.0,0,-2.0012730563911005,-1.574373722076416,0.4268993343146845,0,0,0,0,-50.0,1,,-47.40193902457389,0,0.0,0,0,1,0.0,0.0
107,3,17,True,3,-1.155553900612046,1,1,0,1.0,-1.1497114952233152,0.005471193502310907,-0.005842405388730931,0,0.0,0.0,0,-1.4083916108630272,-1.424831748008728,0.016440137145700806,719,719,719,1,-1.1554461474233246,0,1.0,-0.00573465220000946,0,0.0,0,0,1,0.0,0.0
108,3,18,True,2,-1.175871553963893,1,1,0,0.9486832980505139,-1.1690826738471372,0.00624244408863132,-0.006788880116755935,0,0.0,0.0,0,-1.4406441359108844,-1.4722014665603638,0.03155733064947941,763,763,763,1,-1.1750244932878022,0,0.9486832980505139,-0.005941819440665075,0,0.0,0,0,1,0.0,0.0
109,3,19,True,2,-1.1957516380390907,2,2,0,0.9486832980505139,-1.187454797536605,0.005157560303717398,-0.008296840502485692,0,0.0,0.0,0,-1.5150861205520305,-1.5297926664352417,0.014706545883211186,75,75,75,2,-1.1956021552230058,0,0.9486832980505139,-0.008147357686400847,0,0.0,0,0,1,0.0,0.0
110,3,20,True,2,-1.2848769278766528,1,2,1,0.21081851067789195,-1.7215019179603992,0.08109483368224056,0.43662499008374644,1,0.43662499008374644,0.14428991674574776,1,-1.6298740603642978,-1.7244915962219238,0.094617535857626,1,2,1,1,-2.978986899803923,1,0.21081851067789195,-1.2574849818435236,0,0.0,0,0,1,0.0,0.0
111,3,21,True,2,-1.535220968989078,1,1,0,0.9486832980505139,-2.182090530516583,0.10581841860237,0.6468695615275053,0,0.0,0.0,0,-2.0566071239498105,-1.8531244993209839,0.2034826246288266,1,1,1,2,-13.451656734835996,1,0.7378647873726218,-11.269566204319414,0,0.0,0,0,0,0.0,0.0
112,3,22,False,0,-50.0,0,2,1,,-2.41839825529931,0.05999628717754507,-47.58160174470069,0,0.0,0.0,0,-1.9316596457939987,-1.6457806825637817,0.285878963230217,0,0,0,0,-50.0,1,,-47.58160174470069,0,0.0,0,0,1,0.0,0.0
113,3,23,False,0,-50.0,0,2,1,,-2.41839825529931,0.05999628717754507,-47.58160174470069,0,0.0,0.0,0,-1.9691794895081527,-1.8628764152526855,0.10630307425546714,0,0,0,0,-50.0,1,,-47.58160174470069,0,0.0,0,0,1,0.0,0.0
114,3,24,False,0,-50.0,0,2,1,,-2.598060975426111,2.037621039635e-16,-47.40193902457389,0,0.0,0.0,0,-2.9824171698741995,-2.130492687225342,0.8519244826488577,0,0,0,0,-50.0,1,,-47.40193902457389,0,0.0,0,0,1,0.0,0.0
115,3,25,False,0,-50.0,0,1,1,,-2.598060975426111,2.037621039635e-16,-47.40193902457389,0,0.0,0.0,0,-2.9723369930637347,-2.4961788654327393,0.4761581276309954,0,0,0,0,-50.0,1,,-47.40193902457389,0,0.0,0,0,1,0.0,0.0
116,3,26,False,0,-50.0,0,1,1,,-2.598060975426111,2.037621039635e-16,-47.40193902457389,0,0.0,0.0,0,-2.663578344258899,-2.755289316177368,0.09171097191846922,0,0,0,0,-50.0,1,,-47.40193902457389,0,0.0,0,0,1,0.0,0.0
117,3,27,False,0,-50.0,0,2,1,,-2.598060975426111,2.037621039635e-16,-47.40193902457389,0,0.0,0.0,0,-2.6679144985441954,-2.760780096054077,0.09286559750988177,0,0,0,0,-50.0,1,,-47.40193902457389,0,0.0,0,0,1,0.0,0.0
118,3,28,False,0,-50.0,0,1,1,,-2.5321520911906767,0.06590888423543446,-47.467847908809325,0,0.0,0.0,0,-1.9959913344502636,-3.9270310401916504,1.9310397057413868,0,0,0,0,-50.0,1,,-47.467847908809325,0,0.0,0,0,1,0.0,0.0
119,3,29,False,0,-50.0,0,1,1,,-1.344516495269843,0.09593672098633653,-48.65548350473016,0,0.0,0.0,0,-1.4658805390829222,-3.6817209720611572,2.215840432978235,0,0,0,0,-50.0,1,,-48.65548350473016,0,0.0,0,0,1,0.0,0.0
120,4,0,True,1,-2.9999989435144094,0,0,0,0.7745966692414834,-2.598060975426111,2.037621039635e-16,-0.4019379680882986,0,0.0,0.0,0,-2.999968328273978,-2.992711305618286,0.007257022655692058,3,3,3,0,-3.0003429204703065,0,0.7745966692414834,-0.4022819450441957,0,0.0,0,0,1,0.0,0.0
121,4,1,True,2,-2.9999989435144085,1,3,1,0.7378647873726218,-2.598060975426111,2.037621039635e-16,-0.40193796808829774,0,0.0,0.0,0,-2.999856910294775,-2.9755728244781494,0.024284085816625556,217,2014,217,3,-2.999999032683733,0,0.9486832980505139,-0.4019380572576221,0,0.0,0,0,0,0.0,0.0
122,4,2,True,4,-2.9999989435144085,1,1,0,0.7745966692414834,-2.598060975426111,2.037621039635e-16,-0.40193796808829774,0,0.0,0.0,0,-2.999854534507629,-2.9111945629119873,0.08865997159564154,13899,13899,13899,0,-2.9999990266253036,1,-0.7378647873726218,-0.4019380511991928,0,0.0,0,0,0,0.0,0.0
123,4,3,True,4,-0.8959623688596153,0,0,0,0.39999999999999997,-2.537211532119141,0.060849443306970445,1.6412491632595256,0,0.0,0.0,0,-2.929504940510622,-2.955615282058716,0.026110341548093885,88,88,88,0,-1.058473995553105,0,0.9486832980505139,1.4787375365660358,0,0.0,0,0,1,0.0,0.0
124,4,4,True,2,-0.8957472476862466,3,3,0,0.9486832980505139,-2.3889983006071405,0.10322164952315228,1.4932510529208938,0,0.0,0.0,0,-2.8918492294044915,-2.9517369270324707,0.059887697627979186,752,752,752,3,-1.0045867771472474,0,0.9486832980505139,1.384411523459893,0,0.0,0,0,1,0.0,0.0
125,4,5,True,4,-0.8736583943458484,1,1,0,0.316227766016838,-2.48154088842769,0.0696365753668682,1.6078824940818417,0,0.0,0.0,0,-2.8895809329328084,-2.917928457260132,0.02834752432732346,1212,1212,1212,1,-0.9819340593075332,0,0.316227766016838,1.4996068291201567,0,0.0,0,0,1,0.0,0.0
126,4,6,True,2,-0.7197492426500456,1,3,1,0.7378647873726218,-2.598060975426111,2.037621039635e-16,1.8783117327760652,1,1.8783117327760652,0.6207190373891258,1,-2.9882417325515833,-2.6607353687286377,0.3275063638229456,58,1378,58,1,-0.8994693143385774,1,0.7378647873726218,1.6985916610875336,1,1.6985916610875336,1,1,1,1.6985916610875336,0.5652816806239628
127,4,7,True,4,-0.7445631509702517,2,3,1,-0.19999999999999998,-2.598060975426111,2.037621039635e-16,1.853497824455859,1,1.853497824455859,0.6125188728383693,1,-2.99053951674135,-2.6905291080474854,0.30001040869386486,1026,2444,1026,2,-0.9227751354299704,1,-0.316227766016838,1.6752858399961403,1,1.6752858399961403,1,1,1,1.6752858399961403,0.5575256354150576
128,4,8,True,2,-0.7693887251624633,2,0,1,0.7378647873726218,-2.598060975426111,2.037621039635e-16,1.8286722502636477,1,1.8286722502636477,0.6043148531081368,1,-2.9914218701338453,-2.6822359561920166,0.3091859139418287,2017,6038,2017,2,-0.9458077422478582,1,0.7378647873726218,1.6522532331782527,1,1.6522532331782527,1,1,1,1.6522532331782527,0.5498605143683486
129,4,9,True,2,-0.6470165960907283,1,3,1,0.7378647873726218,-2.5268359771060225,0.07122499832008856,1.8798193810152943,1,1.8798193810152943,0.6212172645723169,1,-2.8643273042187776,-2.282670497894287,0.5816568063244905,72,59,59,1,-0.8272891142992375,1,0.7378647873726218,1.699546862806785,1,1.699546862806785,1,1,1,1.699546862806785,0.565599566343976
130,4,10,True,3,-0.6715044156325154,2,3,1,0.39999999999999997,-2.5268359771060225,0.07122499832008856,1.855331561473507,1,1.855331561473507,0.613124861427248,1,-2.862352945861303,-2.1247572898864746,0.7375956559748285,44,54,44,2,-0.8513308320541605,1,0.39999999999999997,1.6755051450518619,1,1.6755051450518619,1,1,1,1.6755051450518619,0.5575986188950237
131,4,11,True,2,-0.6895937593461379,1,1,0,0.9486832980505139,-2.5268359771060225,0.07122499832008856,1.8372422177598846,0,0.0,0.0,0,-2.8572135894838278,-2.359365701675415,0.4978478878084127,150,150,150,1,-0.8727252302203148,0,0.9486832980505139,1.6541107468857077,0,0.0,0,0,1,0.0,0.0
132,4,12,True,1,-0.9082178213660944,0,0,0,0.7745966692414834,-2.598060975426111,2.037621039635e-16,1.6898431540600165,0,0.0,0.0,0,-2.9928135848986988,-2.2599551677703857,0.732858417128313,8,8,8,0,-2.388128065169761,0,0.7745966692414834,0.20993291025634964,0,0.0,0,0,1,0.0,0.0
133,4,13,False,0,-50.0,0,0,0,,-2.598060975426111,2.037621039635e-16,-47.40193902457389,0,0.0,0.0,0,-2.9885984737448794,-2.1888279914855957,0.7997704822592837,0,0,0,0,-50.0,0,,-47.40193902457389,0,0.0,0,0,1,0.0,0.0
134,4,14,True,2,-1.0250990819836665,1,1,0,0.9486832980505139,-1.0239501,0.0023081844105612296,-0.0011489819836665305,0,0.0,0.0,0,-1.0358795778516479,-1.7517167329788208,0.7158371551271729,31,31,31,1,-1.0243635181230142,0,0.9486832980505139,-0.00041341812301420866,0,0.0,0,0,1,0.0,0.0
135,4,15,False,0,-50.0,0,1,1,,-1.0809030487713056,0.07985666131081712,-48.919096951228696,0,0.0,0.0,0,-1.099474742321751,-1.4967283010482788,0.3972535587265278,0,0,0,0,-50.0,1,,-48.919096951228696,0,0.0,0,0,1,0.0,0.0
136,4,16,False,0,-50.0,0,0,0,,-2.519157926654805,0.07890304877130559,-47.480842073345194,0,0.0,0.0,0,-1.48950252176895,-1.5658165216445923,0.07631399987564236,0,0,0,0,-50.0,0,,-47.480842073345194,0,0.0,0,0,1,0.0,0.0
137,4,17,True,3,-1.1348577322938833,1,1,0,0.7999999999999999,-1.1282436906264512,0.004760240286104347,-0.006614041667432069,0,0.0,0.0,0,-1.376400011301679,-1.2856521606445312,0.09074785065714774,782,782,782,1,-1.133833493852558,0,0.7999999999999999,-0.005589803226106804,0,0.0,0,0,1,0.0,0.0
138,4,18,True,2,-1.1557363821808746,2,2,0,0.9486832980505139,-1.1478752332814037,0.005027876627829179,-0.007861148899470871,0,0.0,0.0,0,-1.4137263854630477,-1.426793098449707,0.01306671298665929,1590,1590,1590,2,-1.1545395878004767,0,0.9486832980505139,-0.00666435451907299,0,0.0,0,0,1,0.0,0.0
139,4,19,True,3,-1.2180672382746434,0,0,0,0.7999999999999999,-1.2073886555669109,0.005008804041594711,-0.010678582707732476,0,0.0,0.0,0,-1.534849899005275,-1.4135396480560303,0.12131025094924475,136,136,136,0,-1.2279260125722147,0,0.7999999999999999,-0.02053735700530379,0,0.0,0,0,1,0.0,0.0
140,4,20,True,2,-1.267552453077985,2,2,0,0.9486832980505139,-1.2663555310651353,0.034016790516838084,-0.0011969220128495994,0,0.0,0.0,0,-1.5716826508334143,-1.4899177551269531,0.08176489570646117,11,11,11,2,-1.7079192446231268,0,0.9486832980505139,-0.4415637135579915,0,0.0,0,0,1,0.0,0.0
141,4,21,True,1,-1.5204252218784142,1,1,0,0.7745966692414834,-2.221799705833297,0.09416539340359584,0.7013744839548828,0,0.0,0.0,0,-2.0417800482925332,-1.7628506422042847,0.27892940608824857,9,9,9,1,-17.67454834487078,0,0.7745966692414834,-15.452748639037482,0,0.0,0,0,1,0.0,0.0
142,4,22,True,1,-1.535220968989078,2,2,0,0.7745966692414834,-2.182090530516583,0.10581841860237,0.6468695615275053,0,0.0,0.0,0,-2.0601662848009332,-1.8715651035308838,0.18860118127004943,1,1,1,2,-18.361880743624845,0,0.7745966692414834,-16.179790213108262,0,0.0,0,0,1,0.0,0.0
143,4,23,False,0,-50.0,0,2,1,,-2.5913609421039823,0.013250546654021105,-47.40863905789602,0,0.0,0.0,0,-2.26095381480681,-2.120030403137207,0.14092341166960276,0,0,0,0,-50.0,1,,-47.40863905789602,0,0.0,0,0,1,0.0,0.0
144,4,24,False,0,-50.0,0,1,1,,-2.598060975426111,2.037621039635e-16,-47.40193902457389,0,0.0,0.0,0,-2.9826248037811154,-2.5567867755889893,0.42583802819212613,0,0,0,0,-50.0,1,,-47.40193902457389,0,0.0,0,0,1,0.0,0.0
145,4,25,False,0,-50.0,0,2,1,,-2.598060975426111,2.037621039635e-16,-47.40193902457389,0,0.0,0.0,0,-2.98144337797152,-2.2819716930389404,0.6994716849325795,0,0,0,0,-50.0,1,,-47.40193902457389,0,0.0,0,0,1,0.0,0.0
146,4,26,False,0,-50.0,0,2,1,,-2.598060975426111,2.037621039635e-16,-47.40193902457389,0,0.0,0.0,0,-2.648198957924515,-2.9582266807556152,0.31002772283110014,0,0,0,0,-50.0,1,,-47.40193902457389,0,0.0,0,0,1,0.0,0.0
147,4,27,False,0,-50.0,0,1,1,,-2.5268062019064415,0.07125477351966969,-47.47319379809356,0,0.0,0.0,0,-2.3239545212099704,-3.2062478065490723,0.8822932853391019,0,0,0,0,-50.0,1,,-47.47319379809356,0,0.0,0,0,1,0.0,0.0
148,4,28,False,0,-50.0,0,2,1,,-2.5258834572120135,0.07217751821409761,-47.47411654278799,0,0.0,0.0,0,-1.9827484795450703,-3.248608350753784,1.265859871208714,0,0,0,0,-50.0,1,,-47.47411654278799,0,0.0,0,0,1,0.0,0.0
149,4,29,False,0,-50.0,0,1,1,,-1.2577512823740762,0.07078836824728917,-48.74224871762593,0,0.0,0.0,0,-1.4256043842316706,-3.83842396736145,2.41281958312978,0,0,0,0,-50.0,1,,-48.74224871762593,0,0.0,0,0,1,0.0,0.0
150,5,0,True,2,-2.999998943514409,1,3,1,0.8944271909999159,-2.598060975426111,2.037621039635e-16,-0.4019379680882982,0,0.0,0.0,0,-2.9998678640892598,-3.028674840927124,0.028806976837864262,2,128,2,3,-3.0000079902425028,0,0.9486832980505139,-0.40194701481639195,0,0.0,0,0,0,0.0,0.0
151,5,1,True,3,-2.9999989435144085,1,0,1,0.316227766016838,-2.598060975426111,2.037621039635e-16,-0.40193796808829774,0,0.0,0.0,0,-2.999863795179607,-2.9361982345581055,0.06366556062150153,160,269,160,0,-2.999999265780612,0,0.7999999999999999,-0.40193829035450124,0,0.0,0,0,0,0.0,0.0
152,5,2,True,4,-2.999998943514408,1,0,1,0.2581988897471611,-2.598060975426111,2.037621039635e-16,-0.4019379680882973,0,0.0,0.0,0,-2.99985218489547,-2.898770809173584,0.1010813757218858,8771,13380,8771,0,-2.999999027054016,0,0.316227766016838,-0.4019380516279054,0,0.0,0,0,0,0.0,0.0
153,5,3,True,4,-0.9180770050144541,0,0,0,0.316227766016838,-2.598060975426111,2.037621039635e-16,1.6799839704116568,0,0.0,0.0,0,-2.9301500088408092,-3.019770860671997,0.08962085183118784,85,85,85,1,-1.0485919744788195,1,-0.316227766016838,1.5494690009472913,1,1.5494690009472913,1,0,0,0.0,0.0
154,5,4,True,2,-0.9167897745388318,0,0,0,0.9486832980505139,-2.48154088842769,0.0696365753668682,1.5647511138888581,0,0.0,0.0,0,-2.8930380084705387,-3.0317203998565674,0.13868239138602867,40,40,40,0,-1.0261413353201099,0,0.9486832980505139,1.45539955310758,0,0.0,0,0,1,0.0,0.0
155,5,5,True,4,-0.8499555534600642,1,0,1,-0.19999999999999998,-2.3889983006071405,0.10322164952315228,1.5390427471470762,1,1.5390427471470762,0.5086020152245636,1,-2.8876836234821095,-2.9198272228240967,0.032143599341987183,496,710,496,1,-0.9592845215805798,1,-0.316227766016838,1.4297137790265606,1,1.4297137790265606,1,1,1,1.4297137790265606,0.475800644930708
156,5,6,True,3,-0.6963123225654994,3,3,0,0.7999999999999999,-2.4565241982814223,0.09741454372639652,1.7602118757159229,0,0.0,0.0,0,-2.95319895134904,-2.7108378410339355,0.24236111031510443,36,36,36,3,-0.8752550782592533,0,0.7999999999999999,1.581269120022169,0,0.0,0,0,1,0.0,0.0
157,5,7,True,3,-0.6717082795461563,3,3,0,0.39999999999999997,-2.4400298458483043,0.09754954689032436,1.768321566302148,0,0.0,0.0,0,-2.889813519438655,-2.6335809230804443,0.2562325963582106,64,64,64,3,-0.8513984016986519,0,0.39999999999999997,1.5886314441496525,0,0.0,0,0,1,0.0,0.0
158,5,8,True,3,-0.6474315337303349,3,3,0,0.7999999999999999,-2.598060975426111,2.037621039635e-16,1.950629441695776,0,0.0,0.0,0,-2.8715690240079557,-2.5084805488586426,0.3630884751493131,105,105,105,3,-0.8272908737402698,0,0.7999999999999999,1.770770101685841,0,0.0,0,0,1,0.0,0.0
159,5,9,True,4,-0.6214753929769801,3,3,0,0.19999999999999998,-2.5112548441683926,0.0713703807241223,1.8897794511914126,0,0.0,0.0,0,-2.863354406403038,-2.352712869644165,0.510641536758873,11,11,11,3,-0.80291331154582,0,0.19999999999999998,1.7083415326225726,0,0.0,0,0,1,0.0,0.0
160,5,10,True,2,-0.592451728457558,1,1,0,0.9486832980505139,-2.5277491966015107,0.07031177882460074,1.9352974681439528,0,0.0,0.0,0,-2.7905089763128963,-2.3941566944122314,0.39635228190066485,15,15,15,1,-0.7776034424035851,0,0.9486832980505139,1.7501457541979255,0,0.0,0,0,1,0.0,0.0
161,5,11,True,3,-0.6645699780345402,3,3,0,0.7999999999999999,-2.598060975426111,2.037621039635e-16,1.9334909973915706,0,0.0,0.0,0,-2.8538792471285808,-2.1681296825408936,0.6857495645876872,18,18,18,3,-0.8500735934819206,0,0.7999999999999999,1.7479873819441902,0,0.0,0,0,1,0.0,0.0
162,5,12,True,2,-0.639592117554217,3,3,0,0.9486832980505139,-2.598060975426111,2.037621039635e-16,1.9584688578718938,0,0.0,0.0,0,-2.824206462032307,-1.9057986736297607,0.9184077884025461,6,6,6,3,-0.8259841672471883,0,0.9486832980505139,1.7720768081789227,0,0.0,0,0,1,0.0,0.0
163,5,13,True,2,-0.6157496143684538,1,1,0,0.9486832980505139,-2.598060975426111,2.037621039635e-16,1.982311361057657,0,0.0,0.0,0,-2.7562501529541565,-2.0468006134033203,0.7094495395508362,19,19,19,1,-0.8015928250393392,0,0.9486832980505139,1.7964681503867717,0,0.0,0,0,1,0.0,0.0
164,5,14,True,2,-1.0030132499563238,3,3,0,0.9486832980505139,-1.001,0.0010000000000000007,-0.0020132499563239037,0,0.0,0.0,0,-1.0131726781275059,-1.5272912979125977,0.5141186197850918,675,675,675,3,-1.0027895461669456,0,0.9486832980505139,-0.0017895461669457102,0,0.0,0,0,1,0.0,0.0
166,5,16,True,3,-1.0917125801093956,1,1,0,0.7999999999999999,-1.0883755162596,0.0035370589838591474,-0.0033370638497955962,0,0.0,0.0,0,-1.1860646326968085,-1.4592554569244385,0.27319082422762997,867,867,867,1,-1.0905781723976615,0,0.7999999999999999,-0.002202656138061476,0,0.0,0,0,1,0.0,0.0
167,5,17,True,4,-1.1135346438409635,2,2,0,0.39999999999999997,-1.105608800798202,0.002883865205268493,-0.00792584304276156,0,0.0,0.0,0,-1.2482203121796906,-1.2565295696258545,0.008309257446163842,831,831,831,2,-1.112311185293932,0,0.19999999999999998,-0.006702384495730129,0,0.0,0,0,1,0.0,0.0
168,5,18,True,2,-1.1340955734224762,2,2,0,0.9486832980505139,-1.1273116252785444,0.004577284081363726,-0.006783948143931795,0,0.0,0.0,0,-1.7968664890419683,-1.4622162580490112,0.3346502309929571,12,12,12,2,-1.132207802500924,0,0.9486832980505139,-0.00489617722237945,0,0.0,0,0,1,0.0,0.0
169,5,19,False,0,-50.0,0,1,1,,-1.1440986533235493,0.04346377439386323,-48.855901346676454,0,0.0,0.0,0,-2.0327780718565243,-1.7313612699508667,0.30141680190565756,0,0,0,0,-50.0,1,,-48.855901346676454,0,0.0,0,0,1,0.0,0.0
170,5,20,False,0,-50.0,0,1,1,,-0.6495395854640729,0.15515457960249177,-49.350460414535924,0,0.0,0.0,0,-1.9548885860522014,-1.6111822128295898,0.34370637322261155,0,0,0,0,-50.0,1,,-49.350460414535924,0,0.0,0,0,1,0.0,0.0
171,5,21,True,1,-1.535220968989078,0,0,0,0.7745966692414834,-2.2075379252314113,0.09869856682270224,0.6723169562423335,0,0.0,0.0,0,-2.054074288790596,-1.6560134887695312,0.3980608000210646,6,6,6,0,-18.361880743624845,0,0.7745966692414834,-16.154342818393435,0,0.0,0,0,1,0.0,0.0
172,5,22,False,0,-50.0,0,2,1,,-2.2683426731754137,0.07484337559059051,-47.73165732682459,0,0.0,0.0,0,-2.0661891195071256,-1.9444491863250732,0.12173993318205234,0,0,0,0,-50.0,1,,-47.73165732682459,0,0.0,0,0,1,0.0,0.0
173,5,23,False,0,-50.0,0,2,1,,-2.498054465386793,0.06230011178677913,-47.501945534613206,0,0.0,0.0,0,-2.239589790210196,-2.1201765537261963,0.11941323648399971,0,0,0,0,-50.0,1,,-47.501945534613206,0,0.0,0,0,1,0.0,0.0
174,5,24,False,0,-50.0,0,0,0,,-2.598060975426111,2.037621039635e-16,-47.40193902457389,0,0.0,0.0,0,-2.9824869061424595,-2.4482929706573486,0.5341939354851108,0,0,0,0,-50.0,0,,-47.40193902457389,0,0.0,0,0,1,0.0,0.0
175,5,25,False,0,-50.0,0,2,1,,-2.598060975426111,2.037621039635e-16,-47.40193902457389,0,0.0,0.0,0,-2.9766125141519097,-2.7514607906341553,0.22515172351775448,0,0,0,0,-50.0,1,,-47.40193902457389,0,0.0,0,0,1,0.0,0.0
176,5,26,False,0,-50.0,0,1,1,,-2.598060975426111,2.037621039635e-16,-47.40193902457389,0,0.0,0.0,0,-2.9040002708264496,-3.2938382625579834,0.3898379917315338,0,0,0,0,-50.0,1,,-47.40193902457389,0,0.0,0,0,1,0.0,0.0
177,5,27,False,0,-50.0,0,2,1,,-2.598060975426111,2.037621039635e-16,-47.40193902457389,0,0.0,0.0,0,-2.314643238487539,-3.0619213581085205,0.7472781196209817,0,0,0,0,-50.0,1,,-47.40193902457389,0,0.0,0,0,1,0.0,0.0
